IDREFPELANGGAN,ID_UNIT_USAHA,FSTREAMID,FDAYOFWEEK,FHOUR,AVG_FDVC
0140019662,014,1,3,21,59.0
0120303031,012,1,2,8,158.11
011521590,011,1,3,2,0.85
02100078,021,1,2,9,125.0
012513761,012,1,2,14,32.15
012667947,012,1,3,11,210.05
018557860,018,1,2,13,56.84
0130010264,013,1,2,21,261.26
021559372,021,1,3,4,236.67
014548192,014,1,3,9,72.49
0140019640,014,1,3,8,881.11
0120303032,012,1,2,14,165.77
0150019822,015,1,3,7,48.69
014561044,014,1,3,8,97.17
0150019904,015,1,3,18,187.24
0110019376,011,1,3,1,29.0
0110025427,011,1,3,12,760.6
0110025457,011,1,3,18,695.0
033673099,033,1,2,19,288.75
0150000007,015,1,2,18,106.0
022516675,022,1,3,15,203.7
03300024,033,1,2,16,92.81
014517575,014,1,3,22,77.01
0120303077,012,1,2,10,166.76
01604654,016,1,3,9,36.0
0120009827,012,1,3,1,45.64
0130252346,013,1,3,17,256.0
011514324,011,1,3,16,50.73
02200257,022,1,2,16,473.16
0150019493,015,1,3,22,87.0
021586156,021,1,2,7,82.07
0110026219,011,1,2,22,1.0
02200313,022,1,3,7,47.14
013586167,013,1,3,1,108.86
01611836,016,1,2,14,49.81
02300286,023,1,3,14,5147.9
0120010127,012,1,3,20,174.71
0130010044,013,1,2,13,347.0
02100038,021,1,3,18,1281.08
012518459,012,1,2,14,62.83
0110024334,011,1,3,18,518.0
023536116,023,1,2,21,63.47
023516504,023,1,3,22,29.7
022517573,022,1,2,10,51.29
01612559,016,1,3,15,171.62
0140013351,014,1,2,1,1719.68
0110012776,011,1,2,11,171.0
02200241,022,1,3,1,126.85
033673099,033,1,3,6,116.06
0120015360,012,1,3,21,228.8
02100352,021,1,2,5,193.57
022519143,022,1,3,20,35.47
013708656,013,1,3,23,56.0
0120008126,012,1,2,7,1291.21
0110007234,011,1,3,14,135.0
0110010458,011,1,3,23,4.0
0110025310,011,1,3,18,29.0
0110025409,011,1,3,19,39.21
0110008307,011,1,2,16,39.0
0110025782,011,1,2,17,85.41
01607115,016,1,2,3,13.0
0140019648,014,1,3,13,382.71
02300341,023,1,2,23,260.53
03106590,031,1,3,20,222.22
012749964,012,1,2,7,9.1
02200322,022,1,2,10,1886.07
02200302,022,1,2,20,121.44
015710341,015,1,2,14,527.19
02300112,023,1,3,4,3150.4
01701475,017,1,2,20,198.89
014516819,014,1,2,11,1592.11
02100026,021,1,2,10,3.75
0120006870,012,1,2,0,749.92
015518325,015,1,2,5,194.15
012514618,012,1,3,6,122.67
02100300,021,1,3,3,112.78
0120008150,012,1,2,7,278.04
013516936,013,1,3,9,31.0
018527068,018,1,2,15,831.86
0130011197,013,1,2,7,291.0
0123031403,012,1,2,9,66.17
0110009873,011,1,3,6,232.93
0120011329,012,1,2,16,110.05
013762223,013,1,2,9,11.5
022707819,022,1,3,6,437.73
0150000014,015,1,2,20,370.9
01604842,016,1,3,19,152.95
0140016076,014,1,3,10,785.0
022521621,022,1,2,1,0.41
022565880,022,1,3,15,628.25
0130252575,013,1,2,18,173.0
014612995,014,1,2,12,94.76
023516672,023,1,3,17,123.37
014521712,014,1,2,17,45.22
0110009920,011,1,3,7,104.0
0110019376,011,1,2,14,103.0
022667062,022,1,3,15,263.88
014562976,014,1,3,3,122.0
012514219,012,1,3,1,132.44
015570533,015,1,3,2,620.04
0150019822,015,1,2,20,42.09
014517186,014,1,3,6,7081.22
0123031884,012,1,2,17,920.89
02200355,022,1,2,9,1561.89
015575567,015,1,2,21,112.28
0120303078,012,1,2,17,101.31
022514863,022,1,2,15,27.34
03300031,033,1,2,22,113.11
02200341,022,1,3,6,50.29
02300326,023,1,2,7,41.1
015707693,015,1,3,16,103.6
0140019663,014,1,3,4,18.68
0120303092,012,1,2,20,98.61
021516851,021,1,3,23,1.0
02200335,022,1,3,2,108.13
014516981,014,1,2,0,77.88
014612761,014,1,2,16,245.88
0110011195,011,1,2,16,1.0
0110025725,011,1,2,21,60.0
0110009874,011,1,2,8,783.0
0120025925,012,1,3,19,291.97
02300113,023,1,3,13,194.58
0110024704,011,1,3,21,69.0
0120025896,012,1,3,5,169.47
015667612,015,1,3,11,53.84
012517219,012,1,3,19,604.51
0130252702,013,1,3,21,132.69
0140019620,014,1,2,13,1188.39
0120303056,012,1,2,19,89.56
02100061,021,1,3,21,357.0
02100290,021,1,2,11,29.1
03300028,033,1,3,18,748.02
01203030136,012,1,2,4,26.71
0120303022,012,1,3,17,389.7
015521616,015,1,3,5,31.32
02200288,022,1,3,11,200.91
0150004862,015,1,3,13,321.03
02100318,021,1,2,12,46.0
023666124,023,1,3,13,32.64
012519813,012,1,2,12,37.18
0130017965,013,1,2,21,765.58
0130252582,013,1,3,10,226.0
02100053,021,1,2,5,910.44
02100250,021,1,2,19,33.59
011517209,011,1,3,15,63.04
0150019180,015,1,3,20,57.04
02300293,023,1,3,10,13.16
0110014530,011,1,3,5,286.76
0120015504,012,1,2,16,326.31
0150019494,015,1,3,5,260.52
022565301,022,1,3,22,105.26
021522144,021,1,2,15,0.3
013561620,013,1,3,10,141.44
01611836,016,1,2,8,33.76
014552373,014,1,3,3,335.25
033565959,033,1,2,11,523.44
014565052,014,1,3,19,1066.0
0110026707,011,1,2,17,169.0
022521617,022,1,2,16,101.92
01203030110,012,1,3,20,10.84
02100302,021,1,2,14,42.26
014672976,014,1,2,23,7.19
0110023719,011,1,3,12,83.61
0120003614,012,1,2,15,2697.45
02200327,022,1,2,12,508.68
012667959,012,1,3,2,288.3
022516760,022,1,3,20,178.61
01614598,016,1,2,11,132.9
031757736,031,1,2,23,39.55
02300258,023,1,3,16,227.22
02200333,022,1,2,2,207.41
02200336,022,1,2,6,111.01
0120303092,012,1,3,7,105.16
022667057,022,1,3,21,62.91
0130025101,013,1,2,11,183.55
0140019637,014,1,2,21,263.99
014564187,014,1,2,22,5.8
011586122,011,1,2,19,460.78
033675713,033,1,3,7,717.49
013516934,013,1,3,19,161.38
0110010733,011,1,3,18,1.0
0120015377,012,1,2,21,72.29
0123031403,012,1,2,23,39.68
02200357,022,1,3,17,68.6
03300016,033,1,2,9,3469.506
012586146,012,1,2,0,0.94
0120010315,012,1,2,16,2496.5
013764498,013,1,2,0,37.38
012618723,012,1,3,16,21.15
012514615,012,1,3,20,74.9
013516936,013,1,2,5,27.0
014548473,014,1,2,20,61.74
02100070,021,1,2,0,864.14
0130015806,013,1,2,2,27.2
0110011396,011,1,3,13,186.0
0123031056,012,1,3,14,93.37
03123230,031,1,2,4,79.1
02200386,022,1,3,3,79.75
02200322,022,1,3,14,1600.97
022667047,022,1,3,18,1214.53
0130252695,013,1,2,5,252.0
013516823,013,1,2,7,26.56
018559318,018,1,3,23,1483.75075
02100152,021,1,3,7,21.35
0110009920,011,1,2,6,88.0
013528901,013,1,3,14,627.12
021618718,021,1,3,5,14.6
0110025866,011,1,2,15,135.0
0120014864,012,1,2,5,130.78
014522333,014,1,3,18,65.0
015589491,015,1,2,6,203.71
0120008823,012,1,2,18,1409.2
015535530,015,1,2,18,4.25
0150006424,015,1,3,8,356.2
02300341,023,1,2,6,8.25
02100296,021,1,3,3,36.22
03120076,031,1,3,19,42.61
0110012776,011,1,3,15,177.0
02200301,022,1,2,14,300.65
012514228,012,1,3,20,66.35
01703002,017,1,2,12,37.55
013674180,013,1,2,10,92.89
0140019623,014,1,3,0,60.0
011514334,011,1,3,8,25.0
012525402,012,1,3,17,288.09
0130252688,013,1,3,8,259.0
014586157,014,1,3,0,25.56
0140019636,014,1,3,2,1152.43
01203030104,012,1,3,11,56.48
0150020203,015,1,3,17,37.0
0120303032,012,1,3,1,91.43
013586168,013,1,2,15,71.93
02100347,021,1,2,7,298.86
0110023719,011,1,2,8,64.36
012525263,012,1,2,13,36.63
015516350,015,1,2,13,25.0
0120303088,012,1,2,8,408.36
0120010103,012,1,2,13,24.6
014565052,014,1,2,15,999.0
0150017220,015,1,2,22,941.66
0110003630,011,1,2,15,2216.0
0110025411,011,1,3,17,1396.37
0120303039,012,1,3,8,211.92
0130252595,013,1,2,12,139.68
023514459,023,1,2,1,7.17
022513745,022,1,3,9,277.44
01612559,016,1,2,14,96.74
02300309,023,1,3,7,636.52
013517239,013,1,3,10,52.0
021516851,021,1,2,13,109.0
0140019623,014,1,2,10,27.0
021519578,021,1,3,18,45.47
02100070,021,1,2,23,831.67
0110008514,011,1,2,13,341.85
0110025409,011,1,2,15,30.34
0110025816,011,1,3,14,51.0
0110025310,011,1,2,8,28.0
023518522,023,1,2,13,501.31
021667116,021,1,2,13,1718.97
012521373,012,1,2,22,25.47
022547256,022,1,2,17,189.24
0150002663,015,1,3,11,526.0
0130009450,013,1,3,11,770.0
021577997,021,1,2,0,36.15
02300328,023,1,3,5,267.43
012749964,012,1,3,11,68.23
015561905,015,1,3,15,262.4
0130252350,013,1,3,0,226.0
022586138,022,1,3,16,4.52
013537120,013,1,2,5,22.0
014516981,014,1,3,4,71.57
023774389,023,1,3,11,72.02
019763467,019,1,3,20,291.3
0130025101,013,1,2,8,182.0
013516936,013,1,2,8,16.0
022516687,022,1,3,15,41.41
02300339,023,1,3,10,26.91
022522778,022,1,2,17,57.69
013535305,013,1,2,22,45.67
014561089,014,1,3,0,51.06
014517187,014,1,3,3,541.68
0130011268,013,1,3,22,83.0
021570691,021,1,3,23,7.47
0120018542,012,1,3,9,257.59
02100344,021,1,2,13,13.79
0130015184,013,1,3,15,770.0
018557860,018,1,3,3,31.61
014755177,014,1,2,21,0.31
0110025781,011,1,2,15,230.15
0110009784,011,1,3,15,57.85
0140019626,014,1,3,17,1943.89
0150019840,015,1,2,15,241.14
013522083,013,1,2,16,111.45
02100022,021,1,2,15,52.77
022516678,022,1,2,10,23.46
0123031005,012,1,3,23,509.36
02200316,022,1,3,11,12.26
01203030137,012,1,2,9,11.79
022516939,022,1,2,15,3348.41
0123031005,012,1,3,0,532.43
011575531,011,1,2,15,124.82
0120303048,012,1,3,16,114.75
0130016197,013,1,3,10,37.0
012699832,012,1,2,3,763.95
0120003613,012,1,2,20,8976.53
015517268,015,1,2,21,58.27
0150008943,015,1,3,0,18.68
0120015504,012,1,3,17,349.73
013666436,013,1,2,19,40.08
02300325,023,1,3,23,62.0
03300003,033,1,3,10,552.43
0130252682,013,1,2,16,457.96
023519072,023,1,3,12,5.77
02300293,023,1,2,9,19.87
01203030106,012,1,2,21,136.75
015667612,015,1,2,10,88.78
02100060,021,1,3,1,26.12
015521616,015,1,2,1,34.97
012570405,012,1,3,4,186.46
013533431,013,1,2,11,50.0
03103185,031,1,2,12,414.74
03123178,031,1,2,13,51.53
0150019337,015,1,3,22,2.0
0150020595,015,1,2,11,513.34
012516811,012,1,3,2,104.21
013535306,013,1,3,0,70.0
015518304,015,1,3,13,246.79
023666124,023,1,2,9,45.87
03115820,031,1,2,18,76.13
013516856,013,1,3,7,191.0
02100344,021,1,3,11,294.04
0110025757,011,1,3,13,33.0
0150019847,015,1,3,21,34.0
0130253229,013,1,3,3,67.22
03300014,033,1,3,7,61.79
012517001,012,1,3,2,107.51
015525266,015,1,3,12,71.39
0140019663,014,1,2,0,66.38
012712694,012,1,3,18,175.92
021516115,021,1,2,12,23.06
03119199,031,1,2,15,58.4
015694665,015,1,2,19,1171.76
031522250,031,1,3,4,1.24
015514274,015,1,2,18,143.0
013516822,013,1,3,13,19.06
0110025381,011,1,3,16,350.21
0150020597,015,1,3,0,151.0
02200331,022,1,3,23,305.12
03113139,031,1,2,13,7.44
0140019645,014,1,3,13,912.78
021667118,021,1,2,2,778.89
0150005397,015,1,2,15,1698.44
02100325,021,1,3,15,11.68
034740460,034,1,3,13,6053.62
0130009871,013,1,2,18,2023.5
03114220,031,1,3,14,597.51
014586157,014,1,3,20,92.69
011517767,011,1,2,15,46.31
0123031031,012,1,2,4,279.2
0130015607,013,1,2,1,87.38
016705622,016,1,2,18,125.065
0190014865,019,1,3,20,172.63
014577739,014,1,2,20,106.23
02100050,021,1,2,20,161.89
02200100,022,1,3,8,1801.26
0120303033,012,1,2,6,154.97
02200317,022,1,3,21,225.18
014612995,014,1,3,13,89.33
024520452,024,1,2,18,215.0
0110025420,011,1,2,12,124.59
011527154,011,1,2,14,115.31
015525231,015,1,2,16,136.38
012516374,012,1,2,22,114.76
02200297,022,1,2,11,291.16
0120011395,012,1,3,16,1027.69
0140019632,014,1,2,12,822.0
014535819,014,1,2,21,21.5
031586144,031,1,2,12,358.29
021713828,021,1,3,11,10.0
0120006867,012,1,2,1,574.23
0110015771,011,1,2,1,1555.18
0130015184,013,1,2,8,859.0
02300299,023,1,2,7,80.62
0190303068,019,1,3,23,6421.96
0120303034,012,1,2,12,381.5
0110025164,011,1,3,6,11.03
0140019642,014,1,3,17,843.0
0130252703,013,1,2,8,65.13
022514869,022,1,3,19,148.44
013516822,013,1,2,23,18.41
0150020204,015,1,2,22,40.0
022516679,022,1,3,15,40.98
02100306,021,1,2,12,31.0
021525134,021,1,3,9,37.44
012517223,012,1,2,19,55.55
012525136,012,1,3,14,65.9
015526831,015,1,3,18,43.03
011700653,011,1,3,22,782.0
0120013221,012,1,3,19,727.45
0150012186,015,1,3,15,16.0
014525646,014,1,3,23,48.71
02300293,023,1,2,6,3.39
0110025117,011,1,3,5,106.7
012525402,012,1,2,7,262.31
0150020605,015,1,3,10,26.34
0130252713,013,1,3,15,48.95
0120010315,012,1,2,2,2484.73
022710306,022,1,3,17,224.72
023536115,023,1,2,10,29.98
0120303030,012,1,2,8,57.72
02100334,021,1,3,19,122.49
02200387,022,1,2,18,132.91
03114220,031,1,2,10,605.92
011521590,011,1,2,15,17.78
01203030127,012,1,2,10,28.32
022667061,022,1,3,9,133.53
013743377,013,1,3,2,107.8
0120303080,012,1,3,9,266.65
033516669,033,1,3,11,80.58
0140019670,014,1,3,12,156.59
0150011946,015,1,2,9,1267.0
0120303078,012,1,3,21,118.02
0150002883,015,1,2,13,360.0
02300311,023,1,2,17,31.16
02100310,021,1,2,0,60.37
011694438,011,1,3,1,30.87
015575567,015,1,2,7,41.64
0150005162,015,1,2,22,23.96
02100141,021,1,2,4,2.0
014525146,014,1,2,23,260.39
021519271,021,1,3,15,58.0
015707693,015,1,2,6,76.1
034740459,034,1,3,1,407.33
016618688,016,1,2,23,95.58
021667123,021,1,2,6,6401.37
02100028,021,1,3,11,30.64
0150019812,015,1,2,6,14.05
0130025193,013,1,3,3,380.0
0130008824,013,1,3,20,7569.96
0150020021,015,1,2,21,651.11
012618721,012,1,3,15,6.52
0130253707,013,1,3,12,1769.0
033562838,033,1,2,14,72.02
01203030119,012,1,2,13,64.52
0110009874,011,1,3,12,793.0
0140019657,014,1,3,17,106.0
0120303060,012,1,3,14,289.31
0130252691,013,1,2,14,75.0
013526292,013,1,2,6,307.52
0130007834,013,1,3,17,796.0
03300030,033,1,2,4,37.3
0120009827,012,1,3,18,31.31
02200008,022,1,2,19,124.83
0130015365,013,1,2,13,188.63
02200288,022,1,2,10,67.3
0120003614,012,1,3,16,2871.59
02300288,023,1,2,22,946.87
02100341,021,1,2,15,22.87
03123140,031,1,3,21,5333.62
021667105,021,1,3,14,842.36
02100295,021,1,3,21,397.34
013516803,013,1,3,1,88.11
0140019651,014,1,3,15,60.39
03300026,033,1,2,5,579.34
0150019838,015,1,2,12,52.34
02300220,023,1,2,22,20.13
0110025152,011,1,2,17,36.0
0110026802,011,1,2,12,1459.17
012516378,012,1,3,16,50.4
0190303096,019,1,2,13,20.65
012518326,012,1,3,12,18.22
02300308,023,1,2,22,50.91
0150004034,015,1,3,2,40.82
02200305,022,1,2,12,1180.95
02200383,022,1,3,7,367.4
022546951,022,1,3,22,47.95
015710341,015,1,3,18,415.32
018559059,018,1,2,10,173.61
015557562,015,1,3,16,22.0
033562839,033,1,2,22,20.65
0120006870,012,1,3,10,738.84
03103145,031,1,2,1,10.11
02200044,022,1,3,20,1142.26
014517534,014,1,3,5,90.0
0110025782,011,1,3,18,100.97
022519143,022,1,2,16,94.05
0130253230,013,1,2,17,212.0
0150000008,015,1,3,16,834.71
0140019633,014,1,2,7,1071.93
0140016076,014,1,2,9,796.0
013514726,013,1,2,15,55.08
02300336,023,1,3,10,97.63
014513876,014,1,2,7,301.011
02103252,021,1,3,17,16.54
014562989,014,1,3,16,2487.97
0150010985,015,1,2,2,397.9
012519813,012,1,3,16,8.4
019564357,019,1,3,14,458.37
03108082,031,1,2,16,4.41
0123031004,012,1,3,6,24.99
02200107,022,1,2,15,44.11
015530709,015,1,3,13,71.8
0130252353,013,1,3,18,2.0
021513671,021,1,3,5,24.0
0150020202,015,1,2,10,76.0
033673099,033,1,3,23,230.09
023562723,023,1,2,11,16.87
01604842,016,1,2,15,190.77
011560443,011,1,3,4,1.73
0150000015,015,1,2,6,55.85
0190303050,019,1,3,14,7881.36
0130011854,013,1,3,12,237.67
02100061,021,1,2,17,304.0
0120008050,012,1,3,7,118.75
0130253229,013,1,3,23,80.62
0140019618,014,1,2,4,4442.0
0110009873,011,1,2,5,184.77
0130011476,013,1,2,14,844.0
02200307,022,1,3,15,232.74
02200318,022,1,3,15,181.77
02300092,023,1,2,16,1043.84
02200003,022,1,3,11,880.69
016618688,016,1,2,0,42.51
0110011195,011,1,3,20,3.0
0110025827,011,1,2,7,85.81
0130252355,013,1,2,4,121.0
02300286,023,1,2,13,4992.4
0140019663,014,1,2,23,58.18
0110025808,011,1,3,11,20.96
019764090,019,1,3,7,185.2
023536115,023,1,3,14,34.45
014536208,014,1,3,10,54.0
02100080,021,1,3,19,232.69
015525967,015,1,2,15,4.26
0120303028,012,1,3,5,125.12
02300305,023,1,3,5,36.19
022521622,022,1,2,18,125.46
023586127,023,1,2,17,59.1
0130015806,013,1,2,19,78.96
01203030139,012,1,3,0,97.55
015570533,015,1,2,21,631.11
0150017602,015,1,2,12,73.34
013519824,013,1,3,1,96.68
03123230,031,1,2,21,78.08
011560933,011,1,3,8,5.39
022546951,022,1,2,21,65.97
013537119,013,1,3,12,5.84
021516673,021,1,2,14,31.7
013514727,013,1,2,21,41.0
0120008025,012,1,3,12,298.09
0130252577,013,1,3,12,107.43
0130011476,013,1,3,15,847.0
0110025381,011,1,2,15,349.23
01203030141,012,1,2,0,80.47
033575470,033,1,3,6,40.85
012586150,012,1,3,8,20.67
0130011268,013,1,3,2,75.0
0110025427,011,1,2,8,799.13
0120303074,012,1,2,15,6.99
01614370,016,1,3,20,14.33
0190303081,019,1,3,16,34.62
01203030108,012,1,2,12,111.95
011002808,011,1,2,16,1125.92
0110026707,011,1,3,4,95.0
0150011954,015,1,3,22,99.0
014586157,014,1,2,10,68.71
0130252352,013,1,3,23,2576.5
0123031051,012,1,2,8,26.99
0120010127,012,1,2,19,132.16
0120303034,012,1,3,13,462.72
0130252346,013,1,2,7,1340.0
019561705,019,1,2,7,23.21
014516981,014,1,2,23,108.25
021516115,021,1,3,16,18.55
013522130,013,1,2,17,355.98
0190303027,019,1,3,23,3858.92
0130252576,013,1,3,16,20267.73
0120007840,012,1,3,22,139.29
03113411,031,1,2,12,0.23
012712694,012,1,2,8,49.14
015530708,015,1,2,5,3.41
015517228,015,1,3,21,7.57
019763467,019,1,3,0,188.25
0110015397,011,1,2,4,166.0
0110019589,011,1,2,7,114.32
012672977,012,1,2,20,83.01
012521604,012,1,3,6,220.79
02200355,022,1,2,15,1596.67
012618721,012,1,2,14,7.4
017516707,017,1,3,1,0.86
02100012,021,1,2,19,1163.21
0120303029,012,1,3,0,167.67
0130252713,013,1,2,11,54.26
02100334,021,1,2,12,75.54
023522275,023,1,3,18,33.29
0140019612,014,1,3,4,407.68
015557554,015,1,3,5,13.43
0120303057,012,1,3,12,20.65
02100296,021,1,2,13,32.02
03122781,031,1,3,21,71.52
0120010290,012,1,2,22,1441.42
013547504,013,1,3,21,28.02
0140019622,014,1,3,5,44.0
0120010614,012,1,2,14,36.01
033565959,033,1,3,15,251.11
0120016600,012,1,3,23,13.56
023536116,023,1,2,7,36.66
0130252348,013,1,2,16,399.0
011549125,011,1,3,13,38.79
022522778,022,1,3,1,38.12
015531047,015,1,3,20,149.71
018527042,018,1,2,6,178.98
013560643,013,1,3,16,38.31
0120303029,012,1,3,23,176.49
0130015137,013,1,3,7,1573.0
014618676,014,1,3,23,400.75
015526819,015,1,2,17,46.67
015549101,015,1,2,21,175.85
02300217,023,1,2,10,36.67
0110025408,011,1,3,10,68.0
0140019620,014,1,3,17,1281.3
012560120,012,1,3,7,58.19
02100346,021,1,2,0,612.0
0110025152,011,1,3,18,36.0
0123031403,012,1,3,13,88.69
0120303079,012,1,3,4,118.99
023536112,023,1,3,20,243.13
0120303037,012,1,2,18,331.88
0120003617,012,1,2,8,316.43
02200297,022,1,3,12,320.56
0130252718,013,1,2,15,62.34
01703002,017,1,3,2,0.57
02300287,023,1,3,9,1060.79
03119653,031,1,2,12,6.98
0110016609,011,1,3,21,8.0
0120303022,012,1,2,13,400.33
0120303030,012,1,3,12,36.49
022513838,022,1,3,9,26.7
012586152,012,1,3,17,69.97
01607115,016,1,3,7,56.0
019763467,019,1,3,23,235.99
013526291,013,1,2,23,285.0
0140019656,014,1,3,0,74.0
021513837,021,1,3,8,155.6
0190303027,019,1,3,0,3878.08
014536203,014,1,2,13,124.14
011673753,011,1,3,7,117.62
012562894,012,1,2,17,28.4
013535305,013,1,2,16,44.3
014561089,014,1,2,16,111.41
02100078,021,1,3,19,20.0
0120303072,012,1,2,6,118.34
0150014042,015,1,3,9,856.1
0130252352,013,1,3,0,3166.99
022521617,022,1,3,17,74.72
0130252588,013,1,2,6,420.0
021667118,021,1,3,3,1050.43
02100053,021,1,3,15,714.02
015549101,015,1,2,15,108.03
0150005397,015,1,3,22,1879.79
013518520,013,1,2,14,24.0
012518326,012,1,2,11,16.58
013526292,013,1,3,7,319.6
014586158,014,1,3,3,166.49
023673498,023,1,3,18,217.46
0110007249,011,1,3,9,362.0
0120011054,012,1,3,6,2165.0
018559059,018,1,3,11,502.51
02100141,021,1,3,14,3.0
01203030103,012,1,2,17,199.03
02200076,022,1,3,11,40.49
013514860,013,1,2,22,240.0
0110025875,011,1,3,9,13.18
0140019664,014,1,2,4,6.0
03119621,031,1,2,9,273.11
013586166,013,1,3,6,339.58
02100060,021,1,2,14,133.92
031667109,031,1,2,7,833.56
012526424,012,1,2,5,96.68
02200384,022,1,3,13,30.89
013527739,013,1,3,2,31.0
02300281,023,1,2,18,56.14
021717574,021,1,2,19,7.17
0120010965,012,1,2,10,775.29
0120006868,012,1,2,21,279.61
015514274,015,1,3,8,302.0
02100256,021,1,3,6,381.0
02200367,022,1,2,19,30.81
021667577,021,1,3,9,227.3
0110024667,011,1,3,5,377.0
011002805,011,1,3,22,17.0
0150004750,015,1,2,22,33.05
0150004066,015,1,3,10,139.0
0150011902,015,1,2,14,57.81
0150020274,015,1,3,15,240.0
02300315,023,1,2,16,14.54
019622480,019,1,3,0,756.11
013668191,013,1,3,15,18.61
02100340,021,1,2,9,3450.33
0120010985,012,1,2,13,32.97
02200222,022,1,2,17,71.04
016513744,016,1,2,21,843.38
0120018542,012,1,2,8,388.26
031514565,031,1,2,8,118.06
0150019646,015,1,2,8,177.0
0120303076,012,1,2,8,246.7
02300244,023,1,2,15,417.42
02300324,023,1,3,6,189.38
021516938,021,1,3,9,498.09
0120016413,012,1,3,13,166.45
023514459,023,1,3,2,125.73
014683991,014,1,2,6,71.1
0110015396,011,1,3,7,207.0
0120303028,012,1,2,4,148.24
0120303042,012,1,2,10,54.9
0130025176,013,1,3,8,174.0
0130252690,013,1,2,20,92.92
0110026812,011,1,3,7,5.4
0120007840,012,1,2,12,163.96
0110026810,011,1,2,7,204.27
0140019624,014,1,3,16,296.46
0110011271,011,1,2,11,40.94
022560692,022,1,2,23,457.1
023513964,023,1,3,7,93.44
014519070,014,1,2,7,195.9
0110011331,011,1,3,10,986.71
0110014665,011,1,3,20,36.0
0110010240,011,1,3,7,104.0
0110010213,011,1,3,3,737.0
0120015177,012,1,2,16,535.31
0120303055,012,1,3,1,143.02
022514011,022,1,3,13,8.77
02100232,021,1,3,16,3607.44
021667117,021,1,2,19,2058.62
022514868,022,1,2,23,219.7
02100294,021,1,2,2,2660.42
0140019635,014,1,3,8,146.0
0150000012,015,1,2,11,226.0
0130252580,013,1,3,19,262.0
02100295,021,1,2,20,354.07
0110010968,011,1,3,8,3480.0
0110003632,011,1,3,5,46.48
0120003612,012,1,2,3,1928.36
015516807,015,1,2,17,26.78
0123031394,012,1,3,14,63.28
015521615,015,1,2,18,42.99
0130253229,013,1,2,22,61.66
02100182,021,1,2,11,172.24
0140019625,014,1,3,11,41.98
0130011196,013,1,3,17,51.0
03103476,031,1,3,8,135.35
0150019840,015,1,3,5,191.83
0150010734,015,1,3,6,119.0
02200298,022,1,3,17,71.43
013522083,013,1,3,6,71.23
013535306,013,1,3,20,57.0
033559028,033,1,3,13,155.67
0130252585,013,1,2,10,649.33
02300288,023,1,3,3,734.84
014562989,014,1,2,15,2168.06
0140019621,014,1,2,21,1540.0
02100103,021,1,3,13,63.11
011560444,011,1,3,10,36.43
0110003609,011,1,2,16,290.0
023737073,023,1,3,12,259.86
0140019662,014,1,2,17,49.0
0140019631,014,1,2,18,136.0
011586125,011,1,2,9,80.1
012618726,012,1,3,2,73.41
015561905,015,1,2,11,219.61
022546951,022,1,2,18,66.03
0130016197,013,1,3,7,49.0
03103476,031,1,3,5,111.35
01203030103,012,1,2,20,256.84
0110025427,011,1,2,11,742.13
015667611,015,1,2,21,99.94
0130252579,013,1,3,1,834.0
02300281,023,1,2,21,6.86
012517223,012,1,3,3,112.04
02200065,022,1,3,14,170.92
02100343,021,1,2,15,24.05
014713304,014,1,3,14,405.87
03108082,031,1,3,23,4.7
014517181,014,1,3,6,22.0
02200109,022,1,3,13,760.1
0140016077,014,1,2,12,104.0
0150020203,015,1,2,7,84.0
015525266,015,1,2,11,35.05
02200301,022,1,3,18,530.59
012535643,012,1,3,16,28.89
0110025867,011,1,3,21,115.7
011517209,011,1,3,21,64.84
011525332,011,1,3,9,156.0
012514616,012,1,3,1,512.76
0130007834,013,1,2,16,711.0
03123178,031,1,3,14,39.37
0110009872,011,1,2,21,303.0
0150019630,015,1,2,15,127.0
023536113,023,1,3,3,30.54
0130252714,013,1,3,17,178.0
03103145,031,1,3,11,74.22
01203030111,012,1,2,13,80.6
0150020256,015,1,3,11,51.58
013547508,013,1,3,19,13.0
0150019837,015,1,2,18,32.69
022522265,022,1,3,9,243.19
012514861,012,1,3,17,82.03
0130252692,013,1,2,11,50.68
0140019636,014,1,2,1,1094.67
01203030118,012,1,2,10,77.36
0120016600,012,1,3,0,2.27
022516674,022,1,3,4,346.0
013579289,013,1,2,16,220.05
013522217,013,1,3,4,28.96
0140019670,014,1,2,11,258.22
0130009779,013,1,3,16,164.43
0123031003,012,1,3,9,23.47
02200049,022,1,3,11,6723.65
0140019666,014,1,2,6,96.29
02100286,021,1,3,2,198.0
011565522,011,1,3,14,58.35
014618676,014,1,2,22,377.03
0110015366,011,1,3,19,46.0
03300024,033,1,3,3,90.73
022521622,022,1,3,5,99.02
013516934,013,1,2,15,168.2
013570485,013,1,3,9,55.77
019520115,019,1,2,6,2599.65
0130025101,013,1,3,12,171.97
013516936,013,1,3,15,16.0
02100346,021,1,2,20,396.0
